transaction_id,transaction_date,revenue_amount,transaction_type,quantity,gross_amount,source_system
TX0009032,2026-05-08,6765.46,COMMISSION,92.87,138194.15,IPERFORM
TX0009033,2026-05-12,6233.83,TRAIL,94.52,99686.83,IPERFORM
TX0009034,2026-05-16,7875.28,INTEREST,60.45,184836.51,IPERFORM
TX0009035,2026-05-20,7655.49,FEE,13.17,105227.5,IPERFORM
TX0009036,2026-05-24,10482.37,COMMISSION,63.44,152791.55,IPERFORM
TX0009037,2026-05-28,10502.09,TRAIL,45.02,185234.17,IPERFORM
TX0009038,2026-05-01,9186.4,FEE,16.49,195993.04,IPERFORM
TX0009039,2026-05-05,7958.87,COMMISSION,43.78,92496.19,IPERFORM
TX0009040,2026-05-09,8286.64,TRAIL,66.87,193478.88,IPERFORM
TX0009041,2026-05-13,8595.2,INTEREST,90.42,89908.42,IPERFORM
TX0009042,2026-05-17,6483.6,FEE,15.51,136835.94,IPERFORM
TX0009043,2026-05-21,7914.13,COMMISSION,27.13,121452.8,IPERFORM
TX0009044,2026-05-25,10696.65,TRAIL,77.24,112943.36,IPERFORM
TX0009045,2026-05-02,8079.73,FEE,40.38,111896.02,IPERFORM
TX0009046,2026-05-06,8324.71,COMMISSION,20.43,122202.89,IPERFORM
TX0009047,2026-05-10,7983.6,TRAIL,51.77,120698.63,IPERFORM
TX0009048,2026-05-14,10136.32,INTEREST,20.15,250560.8,IPERFORM
TX0009049,2026-05-18,8890.51,FEE,70.45,181040.51,IPERFORM
TX0009050,2026-05-22,9345.79,COMMISSION,79.58,210704.25,IPERFORM
TX0009051,2026-05-26,7939.45,TRAIL,23.61,140979.61,IPERFORM
TX0009052,2026-05-03,8968.65,FEE,78.41,86699.26,IPERFORM
TX0009053,2026-05-07,9990.65,COMMISSION,37.34,200886.16,IPERFORM
TX0009054,2026-05-11,10759.7,TRAIL,64.07,180035.43,IPERFORM
TX0009055,2026-05-15,6522.55,INTEREST,53.09,146685.87,IPERFORM
TX0009056,2026-05-19,6319.86,FEE,99.13,79860.19,IPERFORM
TX0009057,2026-05-23,10697.36,COMMISSION,78.86,190829.7,IPERFORM
TX0009058,2026-05-27,8684.42,TRAIL,50.3,213505.17,IPERFORM
TX0009059,2026-05-04,9639.61,FEE,11.72,216882.06,IPERFORM
TX0009060,2026-05-08,7196.86,COMMISSION,13.1,75744.48,IPERFORM
TX0009061,2026-05-12,9186.07,TRAIL,18.0,92101.83,IPERFORM
TX0009062,2026-05-16,8473.19,INTEREST,99.76,149371.06,IPERFORM
TX0009063,2026-05-20,9448.77,FEE,36.25,176123.16,IPERFORM
TX0009064,2026-05-24,7141.17,COMMISSION,72.04,70446.28,IPERFORM
TX0009065,2026-05-28,9155.39,TRAIL,73.64,150305.01,IPERFORM
TX0009066,2026-05-01,8806.86,FEE,84.26,195629.93,IPERFORM
TX0009067,2026-05-05,10028.15,COMMISSION,45.23,87782.45,IPERFORM
TX0009068,2026-05-09,9957.97,TRAIL,14.68,128419.96,IPERFORM
TX0009069,2026-05-13,6916.78,INTEREST,15.97,71425.36,IPERFORM
TX0009070,2026-05-17,9181.05,FEE,71.88,104437.7,IPERFORM
TX0009071,2026-05-21,10830.43,COMMISSION,74.44,163309.24,IPERFORM
TX0009072,2026-05-25,10574.59,TRAIL,2.3,217420.51,IPERFORM
TX0009073,2026-05-02,11658.33,FEE,60.32,210862.18,IPERFORM
TX0009074,2026-05-06,7741.62,COMMISSION,21.8,111150.87,IPERFORM
TX0009075,2026-05-10,10024.41,TRAIL,81.1,181256.06,IPERFORM
TX0009076,2026-05-14,8298.31,INTEREST,22.42,74191.32,IPERFORM
TX0009077,2026-05-18,11114.11,FEE,67.03,156175.32,IPERFORM
TX0009078,2026-05-22,9784.09,COMMISSION,12.23,240108.56,IPERFORM
TX0009079,2026-05-26,9375.57,TRAIL,50.15,166359.51,IPERFORM
TX0009080,2026-05-03,9639.91,FEE,56.61,161025.84,IPERFORM
TX0009081,2026-05-07,10980.09,COMMISSION,54.89,266846.52,IPERFORM
TX0009082,2026-05-11,8644.55,TRAIL,92.35,198060.21,IPERFORM
TX0009083,2026-05-15,9538.27,INTEREST,17.3,145259.86,IPERFORM
TX0009084,2026-05-19,7821.72,FEE,78.41,75839.6,IPERFORM
TX0009085,2026-05-23,6561.45,COMMISSION,48.24,128704.5,IPERFORM
TX0009086,2026-05-27,9964.14,TRAIL,72.97,230619.94,IPERFORM
TX0009087,2026-05-04,6945.95,FEE,12.97,79834.54,IPERFORM
TX0009088,2026-05-08,9820.36,COMMISSION,91.62,187583.92,IPERFORM
TX0009089,2026-05-12,7931.67,TRAIL,59.96,197378.81,IPERFORM
TX0009090,2026-05-16,7859.21,INTEREST,93.65,134860.49,IPERFORM
TX0009091,2026-05-20,9100.63,FEE,61.52,196681.67,IPERFORM
TX0009092,2026-05-24,12029.76,COMMISSION,14.95,204068.06,IPERFORM
TX0009093,2026-05-28,11218.22,TRAIL,92.8,198626.46,IPERFORM
TX0009094,2026-05-01,6670.58,FEE,14.47,110035.88,IPERFORM
TX0009095,2026-05-05,11908.13,COMMISSION,17.83,175005.89,IPERFORM
TX0009096,2026-05-09,10123.13,TRAIL,44.61,131578.36,IPERFORM
TX0009097,2026-05-13,8999.64,INTEREST,16.42,141983.73,IPERFORM
TX0009098,2026-05-17,8512.42,FEE,59.35,166274.7,IPERFORM
TX0009099,2026-05-21,10273.64,COMMISSION,89.23,175321.28,IPERFORM
TX0009100,2026-05-25,11717.28,TRAIL,76.55,247855.62,IPERFORM
TX0009101,2026-05-02,8726.96,FEE,83.57,190195.46,IPERFORM
TX0009102,2026-05-06,6779.75,COMMISSION,60.3,77857.93,IPERFORM
TX0009103,2026-05-10,7838.32,TRAIL,82.01,121351.37,IPERFORM
TX0009104,2026-05-14,11499.19,INTEREST,97.59,267520.98,IPERFORM
TX0009105,2026-05-18,8213.46,FEE,39.52,130780.78,IPERFORM
TX0009106,2026-05-22,7491.32,COMMISSION,76.59,122332.57,IPERFORM
TX0009107,2026-05-26,10487.51,TRAIL,17.63,105430.19,IPERFORM
TX0009108,2026-05-03,10600.18,FEE,22.23,152625.04,IPERFORM
TX0009109,2026-05-07,8001.22,COMMISSION,67.18,191376.17,IPERFORM
TX0009110,2026-05-11,7804.15,TRAIL,86.98,78345.81,IPERFORM
TX0009111,2026-05-15,10215.57,INTEREST,46.33,174536.87,IPERFORM
TX0009112,2026-05-19,12385.82,FEE,11.36,106163.92,IPERFORM
TX0009113,2026-05-23,8956.92,COMMISSION,8.21,144415.29,IPERFORM
TX0009114,2026-05-27,8554.78,TRAIL,28.38,198581.4,IPERFORM
TX0009115,2026-05-04,9491.16,FEE,55.04,160782.46,IPERFORM
TX0009116,2026-05-08,11924.91,COMMISSION,85.71,154738.23,IPERFORM
TX0009117,2026-05-12,11542.26,TRAIL,20.19,123660.02,IPERFORM
TX0009118,2026-05-16,11119.15,INTEREST,7.18,132647.72,IPERFORM
TX0009119,2026-05-20,8060.41,FEE,48.82,80018.86,IPERFORM
TX0009120,2026-05-24,10102.88,COMMISSION,34.1,117670.47,IPERFORM
TX0009121,2026-05-28,10248.47,TRAIL,61.34,146323.32,IPERFORM
TX0009122,2026-05-01,9811.69,FEE,78.15,239617.44,IPERFORM
TX0009123,2026-05-05,9631.65,COMMISSION,78.95,150007.27,IPERFORM
TX0009124,2026-05-09,12481.65,TRAIL,81.71,191003.63,IPERFORM
TX0009125,2026-05-13,12729.38,INTEREST,30.13,211543.56,IPERFORM
TX0009126,2026-05-17,6995.12,FEE,25.97,92195.11,IPERFORM
TX0009127,2026-05-21,12085.66,COMMISSION,24.59,149880.38,IPERFORM
TX0009128,2026-05-25,11452.13,TRAIL,74.9,94092.78,IPERFORM
TX0009129,2026-05-02,11504.97,FEE,7.79,193533.42,IPERFORM
TX0009130,2026-05-06,9965.72,COMMISSION,62.33,182918.58,IPERFORM
TX0009131,2026-05-10,8683.53,TRAIL,24.42,143048.99,IPERFORM
TX0009132,2026-05-14,11748.87,INTEREST,34.48,97002.96,IPERFORM
TX0009133,2026-05-18,12488.95,FEE,85.75,136759.69,IPERFORM
TX0009134,2026-05-22,10891.06,COMMISSION,40.91,266627.72,IPERFORM
TX0009135,2026-05-26,9235.7,TRAIL,34.03,222080.01,IPERFORM
TX0009136,2026-05-03,12914.54,FEE,44.97,200728.33,IPERFORM
TX0009137,2026-05-07,13107.63,COMMISSION,4.63,270557.41,IPERFORM
TX0009138,2026-05-11,9812.45,TRAIL,54.2,206002.6,IPERFORM
TX0009139,2026-05-15,12921.7,INTEREST,23.13,152608.63,IPERFORM
TX0009140,2026-05-19,10960.55,FEE,32.51,151108.55,IPERFORM
TX0009141,2026-05-23,10056.62,COMMISSION,72.6,107842.21,IPERFORM
TX0009142,2026-05-27,13014.92,TRAIL,52.89,303013.55,IPERFORM
TX0009143,2026-05-04,12764.57,FEE,54.77,103789.72,IPERFORM
TX0009144,2026-05-08,9867.5,COMMISSION,20.41,181434.2,IPERFORM
TX0009145,2026-05-12,12986.0,TRAIL,78.47,167633.34,IPERFORM
TX0009146,2026-05-16,9213.67,INTEREST,71.8,112556.84,IPERFORM
TX0009147,2026-05-20,11116.06,FEE,89.85,235133.49,IPERFORM
TX0009148,2026-05-24,10103.87,COMMISSION,79.9,153375.73,IPERFORM
TX0009149,2026-05-28,10904.67,TRAIL,83.44,139102.16,IPERFORM
TX0009150,2026-05-01,10373.32,FEE,52.64,210841.66,IPERFORM
TX0009151,2026-05-05,10922.65,COMMISSION,52.57,269209.45,IPERFORM
TX0009152,2026-05-09,11825.89,TRAIL,48.89,234887.42,IPERFORM
TX0009153,2026-05-13,9188.14,INTEREST,89.91,119758.14,IPERFORM
TX0009154,2026-05-17,8432.8,FEE,14.92,80843.87,IPERFORM
TX0009155,2026-05-21,9810.23,COMMISSION,22.33,147182.14,IPERFORM
TX0009156,2026-05-25,10449.66,TRAIL,61.04,178412.33,IPERFORM
TX0009157,2026-05-02,13710.73,FEE,46.1,267466.71,IPERFORM
TX0009158,2026-05-06,13611.93,COMMISSION,24.82,172923.85,IPERFORM
TX0009159,2026-05-10,8086.08,TRAIL,80.91,143734.52,IPERFORM
TX0009160,2026-05-14,9177.81,INTEREST,78.48,191345.39,IPERFORM
TX0009161,2026-05-18,12681.78,FEE,62.77,163982.15,IPERFORM
TX0009162,2026-05-22,11902.63,COMMISSION,70.42,127594.93,IPERFORM
TX0009163,2026-05-26,8288.51,TRAIL,49.71,88388.28,IPERFORM
TX0009164,2026-05-03,12344.8,FEE,49.02,111783.42,IPERFORM
TX0009165,2026-05-07,10372.26,COMMISSION,62.08,164660.57,IPERFORM
TX0009166,2026-05-11,11199.0,TRAIL,49.52,234822.65,IPERFORM
TX0009167,2026-05-15,11797.64,INTEREST,22.37,291609.9,IPERFORM
TX0009168,2026-05-19,9894.27,FEE,19.76,138411.69,IPERFORM
TX0009169,2026-05-23,8640.73,COMMISSION,77.59,176794.53,IPERFORM
TX0009170,2026-05-27,12355.88,TRAIL,3.63,148872.29,IPERFORM
TX0009171,2026-05-04,9702.38,FEE,14.38,236158.6,IPERFORM
TX0009172,2026-05-08,6296.59,COMMISSION,41.67,157336.57,IPERFORM
TX0009173,2026-05-12,8349.09,TRAIL,64.09,200796.47,IPERFORM
TX0009174,2026-05-16,7595.74,INTEREST,55.94,99152.59,IPERFORM
TX0009175,2026-05-20,9349.35,FEE,11.46,231603.96,IPERFORM
TX0009176,2026-05-24,6859.5,COMMISSION,3.72,131875.98,IPERFORM
TX0009177,2026-05-28,10323.46,TRAIL,63.8,253407.05,IPERFORM
TX0009178,2026-05-01,10525.65,FEE,58.5,240191.84,IPERFORM
TX0009179,2026-05-05,9530.14,COMMISSION,16.52,142779.92,IPERFORM
TX0009180,2026-05-09,9480.15,TRAIL,20.22,82657.41,IPERFORM
TX0009181,2026-05-13,11111.69,INTEREST,16.52,183514.93,IPERFORM
TX0009182,2026-05-17,11481.62,FEE,43.42,202340.34,IPERFORM
TX0009183,2026-05-21,10096.96,COMMISSION,53.52,244700.06,IPERFORM
TX0009184,2026-05-25,9921.34,TRAIL,21.02,81639.94,IPERFORM
TX0009185,2026-05-02,7837.1,FEE,68.29,63839.93,IPERFORM
TX0009186,2026-05-06,8319.49,COMMISSION,28.58,152609.26,IPERFORM
TX0009187,2026-05-10,8845.31,TRAIL,89.0,113364.08,IPERFORM
TX0009188,2026-05-14,10713.35,INTEREST,33.44,188880.71,IPERFORM
TX0009189,2026-05-18,6657.04,FEE,37.13,121038.46,IPERFORM
TX0009190,2026-05-22,9190.01,COMMISSION,51.91,173380.99,IPERFORM
TX0009191,2026-05-26,6578.75,TRAIL,65.96,86341.95,IPERFORM
TX0009192,2026-05-03,8251.59,FEE,1.21,136011.36,IPERFORM
TX0009193,2026-05-07,11069.66,COMMISSION,57.77,258447.77,IPERFORM
TX0009194,2026-05-11,8684.3,TRAIL,79.84,116599.4,IPERFORM
TX0009195,2026-05-15,11898.67,INTEREST,15.54,118096.63,IPERFORM
TX0009196,2026-05-19,12005.19,FEE,67.35,146036.55,IPERFORM
TX0009197,2026-05-23,10711.36,COMMISSION,26.24,231001.26,IPERFORM
TX0009198,2026-05-27,6968.8,TRAIL,98.94,165353.84,IPERFORM
TX0009199,2026-05-04,9396.28,FEE,51.81,225967.8,IPERFORM
TX0009200,2026-05-08,8901.12,COMMISSION,61.87,159550.44,IPERFORM
TX0009201,2026-05-12,9265.47,TRAIL,64.13,203485.47,IPERFORM
TX0009202,2026-05-16,8077.6,INTEREST,5.99,134544.2,IPERFORM
TX0009203,2026-05-20,7811.65,FEE,83.94,92458.2,IPERFORM
TX0009204,2026-05-24,10645.68,COMMISSION,71.95,122326.4,IPERFORM
TX0009205,2026-05-28,8235.88,TRAIL,90.37,159944.28,IPERFORM
TX0009206,2026-05-01,8976.89,FEE,24.68,164125.52,IPERFORM
TX0009207,2026-05-05,10598.61,COMMISSION,94.5,139276.64,IPERFORM
TX0009208,2026-05-09,11175.91,TRAIL,36.95,227192.62,IPERFORM
TX0009209,2026-05-13,8135.18,INTEREST,78.12,170828.45,IPERFORM
TX0009210,2026-05-17,9600.52,FEE,71.97,230539.17,IPERFORM
TX0009211,2026-05-21,10340.69,COMMISSION,29.39,244274.93,IPERFORM
TX0009212,2026-05-25,10482.18,TRAIL,61.73,100243.36,IPERFORM
TX0009213,2026-05-02,12146.71,FEE,68.89,283084.32,IPERFORM
TX0009214,2026-05-06,11035.09,COMMISSION,43.06,136732.25,IPERFORM
TX0009215,2026-05-10,11241.13,TRAIL,73.1,106458.01,IPERFORM
TX0009216,2026-05-14,9303.95,INTEREST,32.66,114026.71,IPERFORM
TX0009217,2026-05-18,10697.96,FEE,36.07,228551.25,IPERFORM
TX0009218,2026-05-22,9045.07,COMMISSION,58.03,73817.61,IPERFORM
TX0009219,2026-05-26,11218.89,TRAIL,8.76,121958.63,IPERFORM
TX0009220,2026-05-03,8287.63,FEE,96.01,192126.06,IPERFORM
TX0009221,2026-05-07,10212.49,COMMISSION,96.18,251289.5,IPERFORM
TX0009222,2026-05-11,11061.43,TRAIL,4.13,124082.62,IPERFORM
TX0009223,2026-05-15,12495.1,INTEREST,22.74,178285.63,IPERFORM
TX0009224,2026-05-19,9863.05,FEE,32.03,82866.71,IPERFORM
TX0009225,2026-05-23,9631.44,COMMISSION,99.94,147264.17,IPERFORM
TX0009226,2026-05-27,10484.7,TRAIL,97.36,261772.34,IPERFORM
TX0009227,2026-05-04,12779.16,FEE,25.77,201121.41,IPERFORM
TX0009228,2026-05-08,12643.06,COMMISSION,13.88,186488.56,IPERFORM
TX0009229,2026-05-12,8067.81,TRAIL,84.59,192005.8,IPERFORM
TX0009230,2026-05-16,11131.33,INTEREST,54.9,260903.42,IPERFORM
TX0009231,2026-05-20,12043.5,FEE,2.85,290884.83,IPERFORM
TX0009232,2026-05-24,7270.0,COMMISSION,13.99,61807.75,IPERFORM
TX0009233,2026-05-28,9153.74,TRAIL,79.41,143706.35,IPERFORM
TX0009234,2026-05-01,11843.6,FEE,38.05,275071.52,IPERFORM
TX0009235,2026-05-05,9148.75,COMMISSION,2.0,138949.71,IPERFORM
TX0009236,2026-05-09,9674.86,TRAIL,36.75,83797.24,IPERFORM
TX0009237,2026-05-13,11184.48,INTEREST,38.25,130102.36,IPERFORM
TX0009238,2026-05-17,9418.06,FEE,10.37,85113.5,IPERFORM
TX0009239,2026-05-21,9790.39,COMMISSION,74.41,107130.62,IPERFORM
TX0009240,2026-05-25,7284.08,TRAIL,2.2,171134.01,IPERFORM
TX0009241,2026-06-02,4045.89,FEE,35.0,40813.01,IPERFORM
TX0009242,2026-06-06,6056.66,COMMISSION,75.43,105953.26,IPERFORM
TX0009243,2026-06-10,6127.48,TRAIL,28.93,124650.07,IPERFORM
TX0009244,2026-06-14,6214.59,INTEREST,88.67,117021.58,IPERFORM
TX0009245,2026-06-18,4413.96,FEE,88.64,40428.67,IPERFORM
TX0009246,2026-06-22,6082.36,COMMISSION,61.26,59072.4,IPERFORM
TX0009247,2026-06-26,4433.33,TRAIL,92.32,87238.23,IPERFORM
TX0009248,2026-06-03,5076.52,FEE,24.58,72493.02,IPERFORM
TX0009249,2026-06-07,5044.05,COMMISSION,56.29,115703.96,IPERFORM
TX0009250,2026-06-11,3956.58,TRAIL,10.58,75463.99,IPERFORM
TX0009251,2026-06-15,6020.39,INTEREST,91.01,106428.46,IPERFORM
TX0009252,2026-06-19,6277.68,FEE,82.29,101945.91,IPERFORM
TX0009253,2026-06-23,4882.78,COMMISSION,20.42,75316.65,IPERFORM
TX0009254,2026-06-27,5739.41,TRAIL,43.68,103464.26,IPERFORM
TX0009255,2026-06-04,5478.25,FEE,18.74,132728.61,IPERFORM
TX0009256,2026-06-08,6318.33,COMMISSION,8.65,111339.11,IPERFORM
TX0009257,2026-06-12,6403.36,TRAIL,20.02,83934.48,IPERFORM
TX0009258,2026-06-16,4760.95,INTEREST,42.84,50862.63,IPERFORM
TX0009259,2026-06-20,5681.55,FEE,66.62,45526.85,IPERFORM
TX0009260,2026-06-24,3716.23,COMMISSION,38.06,38743.11,IPERFORM
TX0009261,2026-06-28,5677.92,TRAIL,97.25,95075.98,IPERFORM
TX0009262,2026-06-01,5716.25,FEE,63.93,58212.56,IPERFORM
TX0009263,2026-06-05,5223.95,COMMISSION,31.42,90393.18,IPERFORM
TX0009264,2026-06-09,5332.94,TRAIL,37.08,94510.45,IPERFORM
TX0009265,2026-06-13,3798.45,INTEREST,74.21,89614.62,IPERFORM
TX0009266,2026-06-17,6875.27,FEE,37.98,55559.53,IPERFORM
TX0009267,2026-06-21,5426.45,COMMISSION,72.7,126823.02,IPERFORM
TX0009268,2026-06-25,5202.46,TRAIL,53.19,115379.22,IPERFORM
TX0009269,2026-06-02,6890.17,FEE,88.17,99761.42,IPERFORM
TX0009270,2026-06-06,4735.98,COMMISSION,90.52,63713.36,IPERFORM
TX0009271,2026-06-10,6229.27,TRAIL,4.87,113282.35,IPERFORM
TX0009272,2026-06-14,4044.01,INTEREST,24.05,72887.27,IPERFORM
TX0009273,2026-06-18,6655.95,FEE,54.93,84559.89,IPERFORM
TX0009274,2026-06-22,5167.85,COMMISSION,52.59,53207.68,IPERFORM
TX0009275,2026-06-26,4455.59,TRAIL,97.4,75609.68,IPERFORM
TX0009276,2026-06-03,7161.09,FEE,36.55,79040.11,IPERFORM
TX0009277,2026-06-07,6373.29,COMMISSION,54.88,117988.82,IPERFORM
TX0009278,2026-06-11,4620.85,TRAIL,43.6,80452.54,IPERFORM
TX0009279,2026-06-15,5684.79,INTEREST,92.78,53278.03,IPERFORM
TX0009280,2026-06-19,4262.88,FEE,74.9,101480.06,IPERFORM
TX0009281,2026-06-23,5868.54,COMMISSION,45.39,108495.39,IPERFORM
TX0009282,2026-06-27,6038.91,TRAIL,48.16,117245.07,IPERFORM
TX0009283,2026-06-04,6235.19,FEE,8.55,126670.36,IPERFORM
TX0009284,2026-06-08,6588.2,COMMISSION,96.33,67572.85,IPERFORM
TX0009285,2026-06-12,5468.41,TRAIL,46.49,50998.7,IPERFORM
TX0009286,2026-06-16,6492.52,INTEREST,78.55,82880.3,IPERFORM
TX0009287,2026-06-20,6960.46,FEE,87.44,74334.4,IPERFORM
TX0009288,2026-06-24,5311.81,COMMISSION,70.69,65857.94,IPERFORM
TX0009289,2026-06-28,5414.79,TRAIL,10.68,61152.12,IPERFORM
TX0009290,2026-06-01,7074.29,FEE,94.28,143663.45,IPERFORM
TX0009291,2026-06-05,7317.0,COMMISSION,82.5,126252.04,IPERFORM
TX0009292,2026-06-09,6482.88,TRAIL,46.73,55605.42,IPERFORM
TX0009293,2026-06-13,5075.63,INTEREST,74.64,97976.53,IPERFORM
TX0009294,2026-06-17,4548.43,FEE,68.25,109788.97,IPERFORM
TX0009295,2026-06-21,5335.54,COMMISSION,50.53,67207.8,IPERFORM
TX0009296,2026-06-25,6434.58,TRAIL,48.38,71057.6,IPERFORM
TX0009297,2026-06-02,7109.08,FEE,47.99,73171.22,IPERFORM
TX0009298,2026-06-06,7521.92,COMMISSION,86.48,163721.84,IPERFORM
TX0009299,2026-06-10,4812.25,TRAIL,90.84,95826.48,IPERFORM
TX0009300,2026-06-14,7868.6,INTEREST,5.06,125194.44,IPERFORM
TX0009301,2026-06-18,4604.61,FEE,90.19,96718.57,IPERFORM
TX0009302,2026-06-22,4413.81,COMMISSION,82.36,102621.27,IPERFORM
TX0009303,2026-06-26,6925.65,TRAIL,32.82,154545.49,IPERFORM
TX0009304,2026-06-03,4647.61,FEE,40.42,59270.79,IPERFORM
TX0009305,2026-06-07,7286.98,COMMISSION,76.13,137744.16,IPERFORM
TX0009306,2026-06-11,4578.52,TRAIL,33.85,51252.41,IPERFORM
TX0009307,2026-06-15,5901.14,INTEREST,86.48,132562.68,IPERFORM
TX0009308,2026-06-19,6102.8,FEE,55.62,113331.18,IPERFORM
TX0009309,2026-06-23,6172.34,COMMISSION,60.64,138070.52,IPERFORM
TX0009310,2026-06-27,8219.43,TRAIL,31.99,190512.76,IPERFORM
TX0009311,2026-06-04,7050.55,FEE,83.19,87578.47,IPERFORM
TX0009312,2026-06-08,5237.04,COMMISSION,56.58,68517.19,IPERFORM
TX0009313,2026-06-12,6092.83,TRAIL,12.48,118417.75,IPERFORM
TX0009314,2026-06-16,6324.59,INTEREST,23.89,122989.56,IPERFORM
TX0009315,2026-06-20,6295.75,FEE,25.94,113982.52,IPERFORM
TX0009316,2026-06-24,4600.23,COMMISSION,42.15,67782.26,IPERFORM
TX0009317,2026-06-28,5007.64,TRAIL,46.16,101664.69,IPERFORM
TX0009318,2026-06-01,4942.81,FEE,26.92,109764.85,IPERFORM
TX0009319,2026-06-05,6256.72,COMMISSION,97.09,92572.52,IPERFORM
TX0009320,2026-06-09,4418.4,TRAIL,13.62,93867.89,IPERFORM
TX0009321,2026-06-13,5468.44,INTEREST,44.21,52833.67,IPERFORM
TX0009322,2026-06-17,5755.24,FEE,37.94,143443.18,IPERFORM
TX0009323,2026-06-21,4962.69,COMMISSION,71.14,76801.69,IPERFORM
TX0009324,2026-06-25,5748.05,TRAIL,88.02,123691.99,IPERFORM
TX0009325,2026-06-02,7262.26,FEE,17.35,103157.37,IPERFORM
TX0009326,2026-06-06,4070.97,COMMISSION,75.08,101208.59,IPERFORM
TX0009327,2026-06-10,7350.42,TRAIL,27.99,103754.95,IPERFORM
TX0009328,2026-06-14,5475.16,INTEREST,42.98,123932.94,IPERFORM
TX0009329,2026-06-18,6300.75,FEE,45.07,102029.29,IPERFORM
TX0009330,2026-06-22,5058.65,COMMISSION,25.52,111856.91,IPERFORM
TX0009331,2026-06-26,6381.12,TRAIL,8.35,102381.44,IPERFORM
TX0009332,2026-06-03,4656.28,FEE,17.88,50429.02,IPERFORM
TX0009333,2026-06-07,6215.52,COMMISSION,98.01,114563.58,IPERFORM
TX0009334,2026-06-11,4803.65,TRAIL,97.64,46390.68,IPERFORM
TX0009335,2026-06-15,5644.64,INTEREST,38.75,53895.29,IPERFORM
TX0009336,2026-06-19,5811.0,FEE,45.84,93289.57,IPERFORM
TX0009337,2026-06-23,6380.73,COMMISSION,29.01,80329.44,IPERFORM
TX0009338,2026-06-27,4202.24,TRAIL,79.46,45832.99,IPERFORM
TX0009339,2026-06-04,6817.7,FEE,28.08,92194.6,IPERFORM
TX0009340,2026-06-08,6292.48,COMMISSION,15.88,74686.24,IPERFORM
TX0009341,2026-06-12,7073.02,TRAIL,78.42,130864.0,IPERFORM
TX0009342,2026-06-16,4691.48,INTEREST,21.87,48628.36,IPERFORM
TX0009343,2026-06-20,6375.55,FEE,18.93,74009.23,IPERFORM
TX0009344,2026-06-24,6670.75,COMMISSION,55.41,119609.92,IPERFORM
TX0009345,2026-06-28,4265.57,TRAIL,17.42,103387.58,IPERFORM
TX0009346,2026-06-01,7039.88,FEE,64.82,159587.93,IPERFORM
TX0009347,2026-06-05,7574.01,COMMISSION,68.57,144744.96,IPERFORM
TX0009348,2026-06-09,5081.95,TRAIL,60.37,91381.2,IPERFORM
TX0009349,2026-06-13,6751.85,INTEREST,59.88,119688.65,IPERFORM
TX0009350,2026-06-17,4858.12,FEE,24.51,49236.86,IPERFORM
TX0009351,2026-06-21,6261.41,COMMISSION,22.79,77410.97,IPERFORM
TX0009352,2026-06-25,8021.79,TRAIL,50.47,81247.8,IPERFORM
TX0009353,2026-06-02,7614.29,FEE,58.92,184740.39,IPERFORM
TX0009354,2026-06-06,6735.21,COMMISSION,80.08,119079.65,IPERFORM
TX0009355,2026-06-10,5660.28,TRAIL,38.51,90391.01,IPERFORM
TX0009356,2026-06-14,4843.78,INTEREST,77.86,39726.31,IPERFORM
TX0009357,2026-06-18,6083.4,FEE,31.56,103020.84,IPERFORM
TX0009358,2026-06-22,5937.68,COMMISSION,44.53,103686.14,IPERFORM
TX0009359,2026-06-26,5248.12,TRAIL,18.49,65292.41,IPERFORM
TX0009360,2026-06-03,6268.92,FEE,21.67,126577.7,IPERFORM
TX0009361,2026-06-07,6989.32,COMMISSION,69.85,154005.3,IPERFORM
TX0009362,2026-06-11,5892.15,TRAIL,29.88,61288.15,IPERFORM
TX0009363,2026-06-15,7570.21,INTEREST,36.17,95079.89,IPERFORM
TX0009364,2026-06-19,6130.46,FEE,35.66,53341.0,IPERFORM
TX0009365,2026-06-23,7273.85,COMMISSION,23.16,93554.82,IPERFORM
TX0009366,2026-06-27,5260.79,TRAIL,32.27,54619.6,IPERFORM
TX0009367,2026-06-04,7161.89,FEE,26.31,172819.4,IPERFORM
TX0009368,2026-06-08,6034.4,COMMISSION,31.72,97952.19,IPERFORM
TX0009369,2026-06-12,7438.32,TRAIL,38.72,137246.04,IPERFORM
TX0009370,2026-06-16,8159.17,INTEREST,32.82,108273.18,IPERFORM
TX0009371,2026-06-20,6116.12,FEE,12.93,60699.95,IPERFORM
TX0009372,2026-06-24,8099.05,COMMISSION,62.14,164606.09,IPERFORM
TX0009373,2026-06-28,5045.38,TRAIL,30.21,61059.41,IPERFORM
TX0009374,2026-06-01,6636.62,FEE,41.65,94057.64,IPERFORM
TX0009375,2026-06-05,7418.2,COMMISSION,26.64,169690.68,IPERFORM
TX0009376,2026-06-09,7273.51,TRAIL,20.69,149205.56,IPERFORM
TX0009377,2026-06-13,6764.42,INTEREST,85.03,118503.95,IPERFORM
TX0009378,2026-06-17,6498.64,FEE,64.81,80262.98,IPERFORM
TX0009379,2026-06-21,5482.22,COMMISSION,7.48,73154.16,IPERFORM
TX0009380,2026-06-25,8614.71,TRAIL,90.55,207765.09,IPERFORM
TX0009381,2026-06-02,6731.56,FEE,64.92,64875.04,IPERFORM
TX0009382,2026-06-06,6169.58,COMMISSION,99.87,61094.93,IPERFORM
